00:00.354  blend            | Read blend: "/Users/panglaohu/Downloads/TigerInBamboo/TigerMessenger/assets/models/originals/blender-r3/moebiusAirship.blend"
04:16:00 | INFO: Extracting primitive: n34.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n36.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n38.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n40.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n42.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n44.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n46.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n48.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n50.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n52.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n54.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n56.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n58.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n60.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n62.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n64.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n66.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n68.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n70.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n72.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n74.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n76.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n78.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n80.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n82.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n84.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n86.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n88.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n90.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n92.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n95.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n97.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n99.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n101.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n103.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n106.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n108.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n110.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n112.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n114.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n117.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n119.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n121.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n123.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n125.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n128.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n130.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n132.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n134.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n136.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n139.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n141.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n143.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n145.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n147.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n150.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n152.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n154.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n156.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n158.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n161.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n163.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n165.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n167.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n169.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n172.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n174.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n176.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n178.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n180.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n183.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n185.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n187.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n189.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n191.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n194.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n196.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n198.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n200.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n202.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: envelope-slice-0.001
04:16:00 | INFO: Primitives created: 3
04:16:00 | INFO: Extracting primitive: envelope-slice-1.001
04:16:00 | INFO: Primitives created: 3
04:16:00 | INFO: Extracting primitive: envelope-slice-2.001
04:16:00 | INFO: Primitives created: 3
04:16:00 | INFO: Extracting primitive: envelope-slice-3.001
04:16:00 | INFO: Primitives created: 3
04:16:00 | INFO: Extracting primitive: envelope-slice-4.001
04:16:00 | INFO: Primitives created: 3
04:16:00 | INFO: Extracting primitive: airship-board-rope.001
04:16:00 | INFO: Primitives created: 3
04:16:00 | INFO: Extracting primitive: n281.001
04:16:00 | INFO: Primitives created: 1
04:16:00 | INFO: Extracting primitive: gondola-cabin.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n249.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n249.002
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n253.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n255.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n257.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n259.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n261.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n263.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n265.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n267.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n269.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n271.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n273.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n275.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Extracting primitive: n277.001
04:16:00 | INFO: Primitives created: 6
04:16:00 | INFO: Finished glTF 2.0 export in 0.30781006813049316 s

EXPORT_OK /Users/panglaohu/Downloads/TigerInBamboo/TigerMessenger/artifacts/godot-export/moebiusAirship.glb
BlenderMCP server stopped
BlenderMCP addon unregistered
Blender 5.2.1 LTS (hash 9e2066aef7ef built 2026-08-25 01:35:57)

Blender quit
