00:00.365  blend            | Read blend: "/Users/panglaohu/Downloads/TigerInBamboo/TigerMessenger/assets/models/originals/blender-r3/saihoji.blend"
04:14:32 | INFO: Extracting primitive: n591.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n594.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n597.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n600.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n603.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n606.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n609.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n612.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n615.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n618.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n621.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n624.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n627.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n630.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n633.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n636.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n639.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n642.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n645.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n648.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n651.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n654.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n657.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n660.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n663.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n666.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n669.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n672.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n675.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n678.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n681.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n684.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n687.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n690.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n693.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n696.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n699.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n702.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n705.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n708.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n711.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n714.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n717.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n720.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n723.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n726.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n729.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n732.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n735.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n738.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n741.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n744.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n747.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n750.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n753.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n756.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n759.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n762.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n765.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n768.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n771.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n774.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n97.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n98.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n99.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n100.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n101.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n110.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n111.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n112.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n113.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n114.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n123.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n124.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n125.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n126.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n127.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n136.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n137.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n138.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n139.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n140.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n149.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n150.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n151.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n152.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n153.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n76.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n78.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n80.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n82.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n84.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n86.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n88.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n154.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n155.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n156.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n157.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n19.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n20.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n21.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n22.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n23.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n32.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n33.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n34.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n35.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n36.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n45.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n46.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n47.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n48.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n49.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n4.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n6.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n8.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n10.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n51.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n53.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n55.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n57.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n59.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n61.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n63.001
04:14:32 | INFO: Primitives created: 3
04:14:32 | INFO: Extracting primitive: n64.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n65.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n66.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n67.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n437.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n438.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n439.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n440.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n441.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n450.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n451.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n452.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n453.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n454.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n463.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n464.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n465.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n466.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n467.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n476.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n477.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n478.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n479.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n480.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n489.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n490.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n491.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n492.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n493.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n416.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n418.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n420.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n422.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n424.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n426.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n428.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n494.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n495.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n496.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n497.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n194.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n195.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n196.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n197.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n198.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n207.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n208.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n209.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n210.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n211.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n220.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n221.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n222.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n223.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n224.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n233.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n234.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n235.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n236.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n237.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n165.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n167.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n169.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n171.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n173.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n175.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n177.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n179.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n181.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n183.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n185.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n239.001
04:14:32 | INFO: Primitives created: 6
04:14:32 | INFO: Extracting primitive: n241.001
04:14:32 | INFO: Primitives created: 6
04:14:32 | INFO: Extracting primitive: n243.001
04:14:32 | INFO: Primitives created: 6
04:14:32 | INFO: Extracting primitive: n245.001
04:14:32 | INFO: Primitives created: 6
04:14:32 | INFO: Extracting primitive: n247.001
04:14:32 | INFO: Primitives created: 6
04:14:32 | INFO: Extracting primitive: n248.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n249.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n250.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n251.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n252.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n387.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n388.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n389.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n390.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n391.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n400.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n401.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n402.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n403.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n404.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n378.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n405.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n406.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n407.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n408.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n297.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n298.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n299.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n300.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n301.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n310.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n311.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n312.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n313.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n314.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n323.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n324.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n325.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n326.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n327.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n336.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n337.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n338.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n339.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n340.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n349.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n350.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n351.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n352.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n353.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n362.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n363.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n364.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n365.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n366.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n260.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n262.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n264.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n266.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n268.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n270.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n272.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n274.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n276.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n278.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n280.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n282.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n284.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n286.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n288.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n367.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n368.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n369.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Extracting primitive: n370.001
04:14:32 | INFO: Primitives created: 1
04:14:32 | INFO: Finished glTF 2.0 export in 0.6159539222717285 s

EXPORT_OK /Users/panglaohu/Downloads/TigerInBamboo/TigerMessenger/artifacts/godot-export/saihoji.glb
BlenderMCP server stopped
BlenderMCP addon unregistered
Blender 5.2.1 LTS (hash 9e2066aef7ef built 2026-08-25 01:35:57)

Blender quit
